GROUP_NAME,TEAM_ABBREVIATION,MIN,OFF_RATING,DEF_RATING,NET_RATING,SeasonYear,PG,SG,SF,PF,C,PG_Defensive_Handoff,PG_Defensive_OffScreen,PG_Defensive_PRBallHandler,PG_Defensive_PRRollMan,PG_Defensive_Postup,PG_Defensive_Spotup,PG_Offensive_Cut,PG_Offensive_Handoff,PG_Offensive_Misc,PG_Offensive_OffScreen,PG_Offensive_PRBallHandler,PG_Offensive_PRRollMan,PG_Offensive_Postup,PG_Offensive_Spotup,SG_Defensive_Handoff,SG_Defensive_OffScreen,SG_Defensive_PRBallHandler,SG_Defensive_PRRollMan,SG_Defensive_Postup,SG_Defensive_Spotup,SG_Offensive_Cut,SG_Offensive_Handoff,SG_Offensive_Misc,SG_Offensive_OffScreen,SG_Offensive_PRBallHandler,SG_Offensive_PRRollMan,SG_Offensive_Postup,SG_Offensive_Spotup,SF_Defensive_Handoff,SF_Defensive_OffScreen,SF_Defensive_PRBallHandler,SF_Defensive_PRRollMan,SF_Defensive_Postup,SF_Defensive_Spotup,SF_Offensive_Cut,SF_Offensive_Handoff,SF_Offensive_Misc,SF_Offensive_OffScreen,SF_Offensive_PRBallHandler,SF_Offensive_PRRollMan,SF_Offensive_Postup,SF_Offensive_Spotup,PF_Defensive_Handoff,PF_Defensive_OffScreen,PF_Defensive_PRBallHandler,PF_Defensive_PRRollMan,PF_Defensive_Postup,PF_Defensive_Spotup,PF_Offensive_Cut,PF_Offensive_Handoff,PF_Offensive_Misc,PF_Offensive_OffScreen,PF_Offensive_PRBallHandler,PF_Offensive_PRRollMan,PF_Offensive_Postup,PF_Offensive_Spotup,C_Defensive_Handoff,C_Defensive_OffScreen,C_Defensive_PRBallHandler,C_Defensive_PRRollMan,C_Defensive_Postup,C_Defensive_Spotup,C_Offensive_Cut,C_Offensive_Handoff,C_Offensive_Misc,C_Offensive_OffScreen,C_Offensive_PRBallHandler,C_Offensive_PRRollMan,C_Offensive_Postup,C_Offensive_Spotup,MIN_bin
L. James - C. Anthony - W. Ellington - M. Monk - T. Horton-Tucker,LAL,17,113.5,88.9,24.6,2021-22,W. Ellington,T. Horton-Tucker,M. Monk,L. James,C. Anthony,0.557,0.936,0.766,0.0,0.0,0.875,0.0,0.536,0.0,0.146,0.0,0.0,0.0,0.979,0.116,0.525,0.431,0.254,0.366,0.601,0.326,0.72,0.298,0.689,0.676,0.332,0.012,0.19,0.943,0.698,0.619,0.174,0.305,0.492,0.655,0.533,0.587,0.731,0.628,0.953,0.0,0.587,0.321,0.96,0.558,0.28,0.725,0.557,0.868,0.865,0.622,0.635,0.726,0.93,0.751,0.612,0.587,0.14,0.55,0.066,0.567,0.755,0.595,0.299,0.661,0.927,0.292,0.191,0.805,0.568,"(16.0, 19.0]"
L. James - R. Westbrook - A. Bradley - A. Davis - S. Johnson,LAL,17,100.0,118.9,-18.9,2021-22,R. Westbrook,A. Bradley,L. James,S. Johnson,A. Davis,0.386,0.46,0.44,0.128,0.792,0.593,0.311,0.372,0.425,0.972,0.47,0.0,0.219,0.31,0.46,0.324,0.461,0.452,0.272,0.232,0.228,0.372,0.65,0.977,0.807,0.183,0.0,0.397,0.321,0.96,0.558,0.28,0.725,0.557,0.868,0.865,0.622,0.635,0.726,0.93,0.751,0.612,0.06,0.26,0.085,0.0,0.784,0.642,0.242,0.0,0.378,0.0,1.0,0.066,0.0,0.289,0.891,0.198,0.049,0.158,0.758,0.35,0.797,0.0,0.98,0.098,0.241,0.436,0.639,0.15,"(16.0, 19.0]"
L. James - P. Beverley - D. Schröder - T. Bryant - T. Brown Jr.,LAL,120,130.4,111.6,18.9,2022-23,P. Beverley,D. Schröder,T. Brown Jr.,L. James,T. Bryant,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.0,0.013,0.0225,0.41900000000000004,0.4805,0.0,0.2575,0.0,0.0,0.542,0.799,0.4775,"(68.0, 466.0]"
L. James - A. Davis - D. Russell - J. Vanderbilt - A. Reaves,LAL,77,123.5,103.0,20.6,2022-23,D. Russell,A. Reaves,L. James,J. Vanderbilt,A. Davis,0.561,0.5635,0.845,0.491,0.343,0.7525,0.037,0.28700000000000003,0.618,0.086,0.657,0.0,0.0,0.906,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.478,0.3845,0.486,0.2785,0.0865,0.664,0.347,0.0,0.501,0.0,0.0,0.8005,0.0,0.23249999999999998,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(68.0, 466.0]"
L. James - P. Beverley - D. Schröder - T. Bryant - L. Walker IV,LAL,75,101.9,110.4,-8.5,2022-23,P. Beverley,D. Schröder,L. Walker IV,L. James,T. Bryant,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.0,0.013,0.0225,0.41900000000000004,0.4805,0.0,0.2575,0.0,0.0,0.542,0.799,0.4775,"(68.0, 466.0]"
L. James - P. Beverley - A. Davis - D. Schröder - L. Walker IV,LAL,59,103.2,105.5,-2.3,2022-23,P. Beverley,D. Schröder,L. Walker IV,L. James,A. Davis,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(43.0, 68.0]"
L. James - R. Westbrook - A. Davis - L. Walker IV - A. Reaves,LAL,50,123.0,120.4,2.7,2022-23,R. Westbrook,A. Reaves,L. Walker IV,L. James,A. Davis,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(43.0, 68.0]"
L. James - P. Beverley - A. Davis - T. Brown Jr. - L. Walker IV,LAL,42,119.1,143.0,-23.9,2022-23,P. Beverley,L. Walker IV,T. Brown Jr.,L. James,A. Davis,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(33.0, 43.0]"
L. James - R. Westbrook - P. Beverley - A. Davis - L. Walker IV,LAL,42,86.2,93.8,-7.6,2022-23,P. Beverley,R. Westbrook,L. Walker IV,L. James,A. Davis,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(33.0, 43.0]"
L. James - P. Beverley - A. Davis - D. Schröder - R. Hachimura,LAL,38,122.6,113.1,9.5,2022-23,P. Beverley,D. Schröder,L. James,R. Hachimura,A. Davis,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.95,0.8255,0.8334999999999999,0.0,0.483,0.688,0.5085,0.2005,0.139,0.187,0.2255,0.6275,0.324,0.511,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(33.0, 43.0]"
L. James - A. Davis - D. Schröder - T. Brown Jr. - L. Walker IV,LAL,31,121.2,115.4,5.8,2022-23,D. Schröder,L. Walker IV,T. Brown Jr.,L. James,A. Davis,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(26.0, 33.0]"
L. James - R. Westbrook - T. Brown Jr. - W. Gabriel - A. Reaves,LAL,31,113.0,94.2,18.8,2022-23,R. Westbrook,A. Reaves,T. Brown Jr.,L. James,W. Gabriel,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.977,0.678,0.328,0.612,0.224,0.0,0.261,0.0,0.0,0.897,0.0,0.227,"(26.0, 33.0]"
L. James - P. Beverley - A. Davis - L. Walker IV - A. Reaves,LAL,28,83.1,106.9,-23.8,2022-23,P. Beverley,A. Reaves,L. Walker IV,L. James,A. Davis,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(26.0, 33.0]"
L. James - R. Westbrook - A. Davis - T. Brown Jr. - A. Reaves,LAL,27,111.7,88.3,23.3,2022-23,R. Westbrook,A. Reaves,T. Brown Jr.,L. James,A. Davis,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(26.0, 33.0]"
L. James - R. Westbrook - P. Beverley - A. Davis - A. Reaves,LAL,26,90.6,85.2,5.4,2022-23,R. Westbrook,P. Beverley,A. Reaves,L. James,A. Davis,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(23.0, 26.0]"
L. James - R. Westbrook - P. Beverley - D. Schröder - T. Bryant,LAL,26,124.6,98.4,26.2,2022-23,R. Westbrook,P. Beverley,D. Schröder,L. James,T. Bryant,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.0,0.013,0.0225,0.41900000000000004,0.4805,0.0,0.2575,0.0,0.0,0.542,0.799,0.4775,"(23.0, 26.0]"
L. James - A. Davis - D. Schröder - J. Vanderbilt - A. Reaves,LAL,25,132.7,117.6,15.0,2022-23,D. Schröder,A. Reaves,L. James,J. Vanderbilt,A. Davis,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.478,0.3845,0.486,0.2785,0.0865,0.664,0.347,0.0,0.501,0.0,0.0,0.8005,0.0,0.23249999999999998,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(23.0, 26.0]"
L. James - P. Beverley - A. Davis - D. Schröder - A. Reaves,LAL,24,120.8,114.3,6.5,2022-23,P. Beverley,D. Schröder,A. Reaves,L. James,A. Davis,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(23.0, 26.0]"
L. James - P. Beverley - A. Davis - D. Schröder - T. Brown Jr.,LAL,24,100.0,131.3,-31.3,2022-23,P. Beverley,D. Schröder,T. Brown Jr.,L. James,A. Davis,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(23.0, 26.0]"
L. James - R. Westbrook - D. Schröder - T. Brown Jr. - W. Gabriel,LAL,24,138.6,108.9,29.7,2022-23,R. Westbrook,D. Schröder,T. Brown Jr.,L. James,W. Gabriel,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.977,0.678,0.328,0.612,0.224,0.0,0.261,0.0,0.0,0.897,0.0,0.227,"(23.0, 26.0]"
L. James - P. Beverley - D. Schröder - T. Bryant - A. Reaves,LAL,23,84.9,103.8,-18.9,2022-23,P. Beverley,D. Schröder,A. Reaves,L. James,T. Bryant,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.0,0.013,0.0225,0.41900000000000004,0.4805,0.0,0.2575,0.0,0.0,0.542,0.799,0.4775,"(19.0, 23.0]"
L. James - R. Westbrook - P. Beverley - A. Davis - D. Schröder,LAL,23,120.4,106.0,14.4,2022-23,R. Westbrook,P. Beverley,D. Schröder,L. James,A. Davis,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(19.0, 23.0]"
L. James - A. Davis - D. Schröder - T. Brown Jr. - A. Reaves,LAL,22,113.0,100.0,13.0,2022-23,D. Schröder,A. Reaves,T. Brown Jr.,L. James,A. Davis,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(19.0, 23.0]"
L. James - M. Beasley - R. Hachimura - W. Gabriel - A. Reaves,LAL,22,114.0,94.0,20.0,2022-23,A. Reaves,M. Beasley,L. James,R. Hachimura,W. Gabriel,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.361,0.755,0.604,0.0,0.1365,0.855,0.0865,0.505,0.1165,0.7705,0.3875,0.07150000000000001,0.0,0.266,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.95,0.8255,0.8334999999999999,0.0,0.483,0.688,0.5085,0.2005,0.139,0.187,0.2255,0.6275,0.324,0.511,0.0,0.0,0.977,0.678,0.328,0.612,0.224,0.0,0.261,0.0,0.0,0.897,0.0,0.227,"(19.0, 23.0]"
L. James - P. Beverley - D. Schröder - T. Bryant - J. Toscano-Anderson,LAL,22,114.3,135.3,-21.0,2022-23,P. Beverley,D. Schröder,L. James,J. Toscano-Anderson,T. Bryant,0.395,0.197,0.679,0.0405,0.628,0.3055,0.0015,0.0,0.43999999999999995,0.0,0.5885,0.205,0.0,0.404,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.08199999999999999,0.0,0.372,0.39849999999999997,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.07400000000000001,0.0,0.0,0.0,0.013,0.0225,0.41900000000000004,0.4805,0.0,0.2575,0.0,0.0,0.542,0.799,0.4775,"(19.0, 23.0]"
L. James - A. Davis - D. Schröder - M. Beasley - J. Vanderbilt,LAL,21,106.7,77.8,28.9,2022-23,D. Schröder,M. Beasley,L. James,J. Vanderbilt,A. Davis,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.361,0.755,0.604,0.0,0.1365,0.855,0.0865,0.505,0.1165,0.7705,0.3875,0.07150000000000001,0.0,0.266,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.478,0.3845,0.486,0.2785,0.0865,0.664,0.347,0.0,0.501,0.0,0.0,0.8005,0.0,0.23249999999999998,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(19.0, 23.0]"
L. James - R. Westbrook - W. Gabriel - K. Nunn - M. Christie,LAL,20,119.6,95.7,23.8,2022-23,R. Westbrook,K. Nunn,M. Christie,L. James,W. Gabriel,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.7284999999999999,0.33,0.4565,0.0,0.0,0.2955,0.179,0.8285,0.151,0.509,0.472,0.0,0.0,0.3855,0.564,0.855,0.168,0.0,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.746,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.977,0.678,0.328,0.612,0.224,0.0,0.261,0.0,0.0,0.897,0.0,0.227,"(19.0, 23.0]"
L. James - A. Davis - D. Russell - M. Beasley - J. Vanderbilt,LAL,18,128.9,102.6,26.4,2022-23,D. Russell,M. Beasley,L. James,J. Vanderbilt,A. Davis,0.561,0.5635,0.845,0.491,0.343,0.7525,0.037,0.28700000000000003,0.618,0.086,0.657,0.0,0.0,0.906,0.361,0.755,0.604,0.0,0.1365,0.855,0.0865,0.505,0.1165,0.7705,0.3875,0.07150000000000001,0.0,0.266,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.478,0.3845,0.486,0.2785,0.0865,0.664,0.347,0.0,0.501,0.0,0.0,0.8005,0.0,0.23249999999999998,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(16.0, 19.0]"
L. James - A. Davis - D. Schröder - L. Walker IV - A. Reaves,LAL,18,117.1,71.8,45.3,2022-23,D. Schröder,A. Reaves,L. Walker IV,L. James,A. Davis,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(16.0, 19.0]"
L. James - D. Schröder - T. Bryant - L. Walker IV - A. Reaves,LAL,18,115.4,102.7,12.7,2022-23,D. Schröder,A. Reaves,L. Walker IV,L. James,T. Bryant,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.0,0.013,0.0225,0.41900000000000004,0.4805,0.0,0.2575,0.0,0.0,0.542,0.799,0.4775,"(16.0, 19.0]"
L. James - R. Westbrook - A. Davis - D. Schröder - T. Brown Jr.,LAL,18,109.8,122.0,-12.2,2022-23,R. Westbrook,D. Schröder,T. Brown Jr.,L. James,A. Davis,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.682,0.779,0.608,0.963,0.238,0.65,0.883,0.089,0.894,0.0,0.532,0.647,0.0,0.575,0.745,0.752,0.615,0.658,0.475,0.404,0.595,0.337,0.405,0.606,0.176,0.302,0.0,0.597,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.982,0.145,0.794,0.53,0.912,0.801,0.0,0.839,0.469,0.409,0.779,0.671,0.141,"(16.0, 19.0]"
L. James - R. Westbrook - T. Bryant - L. Walker IV - A. Reaves,LAL,17,133.3,112.8,20.5,2022-23,R. Westbrook,A. Reaves,L. Walker IV,L. James,T. Bryant,0.901,0.3645,0.4495,0.0,0.679,0.8145,0.1005,0.257,0.4385,0.0,0.49249999999999994,0.0,0.8200000000000001,0.258,0.765,0.809,0.644,0.878,0.963,0.188,0.639,0.989,0.945,0.066,0.904,0.982,0.0,0.898,0.049,0.389,0.825,0.0,0.16,0.827,0.166,0.882,0.0,0.379,0.772,0.0,0.0,0.755,0.857,0.495,0.066,0.607,0.786,0.898,0.983,0.218,0.759,0.779,0.557,0.717,0.413,0.581,0.0,0.0,0.0,0.013,0.0225,0.41900000000000004,0.4805,0.0,0.2575,0.0,0.0,0.542,0.799,0.4775,"(16.0, 19.0]"
