GROUP_NAME,TEAM_ABBREVIATION,MIN,OFF_RATING,DEF_RATING,NET_RATING,SeasonYear,PG,SG,SF,PF,C,PG_Defensive_Handoff,PG_Defensive_OffScreen,PG_Defensive_PRBallHandler,PG_Defensive_PRRollMan,PG_Defensive_Postup,PG_Defensive_Spotup,PG_Offensive_Cut,PG_Offensive_Handoff,PG_Offensive_Misc,PG_Offensive_OffScreen,PG_Offensive_PRBallHandler,PG_Offensive_PRRollMan,PG_Offensive_Postup,PG_Offensive_Spotup,SG_Defensive_Handoff,SG_Defensive_OffScreen,SG_Defensive_PRBallHandler,SG_Defensive_PRRollMan,SG_Defensive_Postup,SG_Defensive_Spotup,SG_Offensive_Cut,SG_Offensive_Handoff,SG_Offensive_Misc,SG_Offensive_OffScreen,SG_Offensive_PRBallHandler,SG_Offensive_PRRollMan,SG_Offensive_Postup,SG_Offensive_Spotup,SF_Defensive_Handoff,SF_Defensive_OffScreen,SF_Defensive_PRBallHandler,SF_Defensive_PRRollMan,SF_Defensive_Postup,SF_Defensive_Spotup,SF_Offensive_Cut,SF_Offensive_Handoff,SF_Offensive_Misc,SF_Offensive_OffScreen,SF_Offensive_PRBallHandler,SF_Offensive_PRRollMan,SF_Offensive_Postup,SF_Offensive_Spotup,PF_Defensive_Handoff,PF_Defensive_OffScreen,PF_Defensive_PRBallHandler,PF_Defensive_PRRollMan,PF_Defensive_Postup,PF_Defensive_Spotup,PF_Offensive_Cut,PF_Offensive_Handoff,PF_Offensive_Misc,PF_Offensive_OffScreen,PF_Offensive_PRBallHandler,PF_Offensive_PRRollMan,PF_Offensive_Postup,PF_Offensive_Spotup,C_Defensive_Handoff,C_Defensive_OffScreen,C_Defensive_PRBallHandler,C_Defensive_PRRollMan,C_Defensive_Postup,C_Defensive_Spotup,C_Offensive_Cut,C_Offensive_Handoff,C_Offensive_Misc,C_Offensive_OffScreen,C_Offensive_PRBallHandler,C_Offensive_PRRollMan,C_Offensive_Postup,C_Offensive_Spotup
K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,DAL,19,130.0,94.7,35.3,2022-23,L. Dončić,K. Irving,J. Green,T. Hardaway Jr.,M. Kleber,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.5680000000000001,0.5894999999999999,0.5235,0.4465,0.38849999999999996,0.6775,0.7044999999999999,0.48750000000000004,0.858,0.6865,0.8999999999999999,0.0,0.3055,0.54,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.332,0.176,0.259,0.389,0.581,0.519,0.925,0.446,0.658,0.952,0.292,0.486,0.0,0.695,0.0,0.924,0.045,0.985,0.81,0.865,0.731,0.0,0.519,0.0,0.0,0.359,0.0,0.55
R. Bullock Jr. - C. Wood - D. Finney-Smith - M. Kleber - L. Doncic,DAL,18,125.0,119.4,5.6,2022-23,L. Dončić,R. Bullock Jr.,D. Finney-Smith,M. Kleber,C. Wood,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.341,0.597,0.558,0.967,0.398,0.29,0.989,0.0,0.859,0.805,0.0,0.865,0.0,0.626,0.2495,0.609,0.14550000000000002,0.129,0.3175,0.383,0.399,0.0,0.5814999999999999,0.0,0.0,0.255,0.0,0.23299999999999998,0.0,0.924,0.045,0.985,0.81,0.865,0.731,0.0,0.519,0.0,0.0,0.359,0.0,0.55,0.049,0.0,0.225,0.207,0.303,0.51,0.358,0.0,0.44,0.704,0.674,0.931,0.659,0.836
R. Bullock Jr. - T. Hardaway Jr. - S. Dinwiddie - D. Finney-Smith - L. Doncic,DAL,18,135.9,110.0,25.9,2022-23,L. Dončić,S. Dinwiddie,R. Bullock Jr.,T. Hardaway Jr.,D. Finney-Smith,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.653,0.8245,0.5435,0.1995,0.6114999999999999,0.41650000000000004,0.0,0.3045,0.5589999999999999,0.042,0.5985,0.0,0.494,0.6045,0.341,0.597,0.558,0.967,0.398,0.29,0.989,0.0,0.859,0.805,0.0,0.865,0.0,0.626,0.332,0.176,0.259,0.389,0.581,0.519,0.925,0.446,0.658,0.952,0.292,0.486,0.0,0.695,0.2495,0.609,0.14550000000000002,0.129,0.3175,0.383,0.399,0.0,0.5814999999999999,0.0,0.0,0.255,0.0,0.23299999999999998
J. McGee - K. Irving - C. Wood - L. Doncic - J. Green,DAL,17,115.6,81.3,34.4,2022-23,L. Dončić,K. Irving,J. Green,C. Wood,J. McGee,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.5680000000000001,0.5894999999999999,0.5235,0.4465,0.38849999999999996,0.6775,0.7044999999999999,0.48750000000000004,0.858,0.6865,0.8999999999999999,0.0,0.3055,0.54,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.049,0.0,0.225,0.207,0.303,0.51,0.358,0.0,0.44,0.704,0.674,0.931,0.659,0.836,0.0,0.0,0.0,0.0,0.0,0.646,0.517,0.0,0.0,0.0,0.0,0.391,0.0,0.0
R. Bullock Jr. - T. Hardaway Jr. - C. Wood - L. Doncic - J. Green,DAL,17,137.1,105.7,31.4,2022-23,L. Dončić,J. Green,R. Bullock Jr.,T. Hardaway Jr.,C. Wood,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.341,0.597,0.558,0.967,0.398,0.29,0.989,0.0,0.859,0.805,0.0,0.865,0.0,0.626,0.332,0.176,0.259,0.389,0.581,0.519,0.925,0.446,0.658,0.952,0.292,0.486,0.0,0.695,0.049,0.0,0.225,0.207,0.303,0.51,0.358,0.0,0.44,0.704,0.674,0.931,0.659,0.836
R. Bullock Jr. - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,DAL,17,86.5,100.0,-13.5,2022-23,L. Dončić,J. Green,R. Bullock Jr.,T. Hardaway Jr.,M. Kleber,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.341,0.597,0.558,0.967,0.398,0.29,0.989,0.0,0.859,0.805,0.0,0.865,0.0,0.626,0.332,0.176,0.259,0.389,0.581,0.519,0.925,0.446,0.658,0.952,0.292,0.486,0.0,0.695,0.0,0.924,0.045,0.985,0.81,0.865,0.731,0.0,0.519,0.0,0.0,0.359,0.0,0.55
T. Hardaway Jr. - D. Powell - D. Finney-Smith - L. Doncic - J. Green,DAL,17,97.3,110.0,-12.7,2022-23,L. Dončić,J. Green,T. Hardaway Jr.,D. Finney-Smith,D. Powell,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.332,0.176,0.259,0.389,0.581,0.519,0.925,0.446,0.658,0.952,0.292,0.486,0.0,0.695,0.2495,0.609,0.14550000000000002,0.129,0.3175,0.383,0.399,0.0,0.5814999999999999,0.0,0.0,0.255,0.0,0.23299999999999998,0.0,0.0,0.38,0.19,0.64,0.554,0.751,0.0,0.317,0.0,0.0,0.938,0.0,0.006
R. Bullock Jr. - T. Hardaway Jr. - D. Finney-Smith - L. Doncic - J. Green,DAL,16,96.9,133.3,-36.5,2022-23,L. Dončić,J. Green,R. Bullock Jr.,T. Hardaway Jr.,D. Finney-Smith,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.341,0.597,0.558,0.967,0.398,0.29,0.989,0.0,0.859,0.805,0.0,0.865,0.0,0.626,0.332,0.176,0.259,0.389,0.581,0.519,0.925,0.446,0.658,0.952,0.292,0.486,0.0,0.695,0.2495,0.609,0.14550000000000002,0.129,0.3175,0.383,0.399,0.0,0.5814999999999999,0.0,0.0,0.255,0.0,0.23299999999999998
K. Irving - R. Bullock Jr. - C. Wood - L. Doncic - J. Green,DAL,14,90.0,163.0,-73.0,2022-23,L. Dončić,K. Irving,J. Green,R. Bullock Jr.,C. Wood,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.5680000000000001,0.5894999999999999,0.5235,0.4465,0.38849999999999996,0.6775,0.7044999999999999,0.48750000000000004,0.858,0.6865,0.8999999999999999,0.0,0.3055,0.54,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.341,0.597,0.558,0.967,0.398,0.29,0.989,0.0,0.859,0.805,0.0,0.865,0.0,0.626,0.049,0.0,0.225,0.207,0.303,0.51,0.358,0.0,0.44,0.704,0.674,0.931,0.659,0.836
K. Irving - T. Hardaway Jr. - C. Wood - L. Doncic - J. Green,DAL,14,127.6,119.2,8.4,2022-23,L. Dončić,K. Irving,J. Green,T. Hardaway Jr.,C. Wood,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.5680000000000001,0.5894999999999999,0.5235,0.4465,0.38849999999999996,0.6775,0.7044999999999999,0.48750000000000004,0.858,0.6865,0.8999999999999999,0.0,0.3055,0.54,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.332,0.176,0.259,0.389,0.581,0.519,0.925,0.446,0.658,0.952,0.292,0.486,0.0,0.695,0.049,0.0,0.225,0.207,0.303,0.51,0.358,0.0,0.44,0.704,0.674,0.931,0.659,0.836
T. Hardaway Jr. - D. Finney-Smith - M. Kleber - L. Doncic - J. Green,DAL,14,124.1,114.3,9.9,2022-23,L. Dončić,J. Green,T. Hardaway Jr.,D. Finney-Smith,M. Kleber,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.332,0.176,0.259,0.389,0.581,0.519,0.925,0.446,0.658,0.952,0.292,0.486,0.0,0.695,0.2495,0.609,0.14550000000000002,0.129,0.3175,0.383,0.399,0.0,0.5814999999999999,0.0,0.0,0.255,0.0,0.23299999999999998,0.0,0.924,0.045,0.985,0.81,0.865,0.731,0.0,0.519,0.0,0.0,0.359,0.0,0.55
K. Irving - R. Bullock Jr. - M. Kleber - L. Doncic - J. Green,DAL,13,107.7,139.1,-31.4,2022-23,L. Dončić,K. Irving,J. Green,R. Bullock Jr.,M. Kleber,0.603,0.073,0.1,0.045,0.827,0.685,0.407,0.471,0.832,0.342,0.895,0.0,0.844,0.485,0.5680000000000001,0.5894999999999999,0.5235,0.4465,0.38849999999999996,0.6775,0.7044999999999999,0.48750000000000004,0.858,0.6865,0.8999999999999999,0.0,0.3055,0.54,0.62,0.582,0.98,0.045,0.849,0.054,0.795,0.0,0.06,0.0,0.0,0.149,0.198,0.945,0.341,0.597,0.558,0.967,0.398,0.29,0.989,0.0,0.859,0.805,0.0,0.865,0.0,0.626,0.0,0.924,0.045,0.985,0.81,0.865,0.731,0.0,0.519,0.0,0.0,0.359,0.0,0.55
K. Irving - D. Jones Jr. - P. Washington - L. Doncic - D. Gafford,DAL,176,115.2,99.7,15.5,2023-24,L. Dončić,K. Irving,D. Jones Jr.,P. Washington,D. Gafford,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.3415,0.0945,0.669,0.708,0.8065,0.0,0.33699999999999997,0.0,0.0,0.8605,0.277,0.043
K. Irving - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,DAL,99,108.7,111.0,-2.3,2023-24,L. Dončić,K. Irving,D. Jones Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - P. Washington - L. Doncic - J. Green - D. Lively II,DAL,88,131.7,118.7,13.0,2023-24,L. Dončić,K. Irving,L. Doncic,P. Washington,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,,,,,,,,,,,,,,,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
T. Hardaway Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,DAL,63,123.0,126.1,-3.2,2023-24,L. Dončić,J. Green,T. Hardaway Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - D. Jones Jr. - M. Kleber - L. Doncic - J. Green,DAL,48,135.0,106.3,28.8,2023-24,L. Dončić,K. Irving,J. Green,D. Jones Jr.,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
D. Jones Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,DAL,47,121.4,109.1,12.3,2023-24,L. Dončić,J. Green,D. Jones Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,DAL,44,115.6,103.2,12.3,2023-24,L. Dončić,K. Irving,J. Green,D. Jones Jr.,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - P. Washington - L. Doncic - D. Gafford - J. Green,DAL,44,89.2,114.4,-25.2,2023-24,L. Dončić,K. Irving,J. Green,P. Washington,D. Gafford,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.3415,0.0945,0.669,0.708,0.8065,0.0,0.33699999999999997,0.0,0.0,0.8605,0.277,0.043
K. Irving - T. Hardaway Jr. - M. Kleber - P. Washington - L. Doncic,DAL,42,107.4,85.7,21.7,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,P. Washington,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
K. Irving - D. Exum - M. Kleber - P. Washington - L. Doncic,DAL,39,135.6,93.9,41.7,2023-24,L. Dončić,K. Irving,D. Exum,P. Washington,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - D. Lively II,DAL,39,113.1,91.8,21.3,2023-24,L. Dončić,D. Exum,T. Hardaway Jr.,D. Jones Jr.,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,DAL,37,133.3,116.0,17.3,2023-24,L. Dončić,K. Irving,J. Green,T. Hardaway Jr.,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
T. Hardaway Jr. - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,DAL,37,115.4,118.7,-3.3,2023-24,L. Dončić,T. Hardaway Jr.,D. Jones Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - G. Williams,DAL,36,116.2,109.5,6.8,2023-24,L. Dončić,D. Exum,T. Hardaway Jr.,D. Jones Jr.,G. Williams,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175
K. Irving - M. Kleber - P. Washington - L. Doncic - J. Green,DAL,35,122.7,123.3,-0.6,2023-24,L. Dončić,K. Irving,J. Green,P. Washington,M. Kleber,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581
K. Irving - D. Exum - P. Washington - L. Doncic - D. Gafford,DAL,34,113.8,112.2,1.7,2023-24,L. Dončić,K. Irving,D. Exum,P. Washington,D. Gafford,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.28600000000000003,0.3715,0.40149999999999997,0.5549999999999999,0.3305,0.2865,0.6835,0.3335,0.1955,0.4925,0.1415,0.502,0.5055000000000001,0.1585,0.0,0.0,0.3415,0.0945,0.669,0.708,0.8065,0.0,0.33699999999999997,0.0,0.0,0.8605,0.277,0.043
T. Hardaway Jr. - D. Powell - L. Doncic - G. Williams - J. Green,DAL,34,97.3,116.9,-19.6,2023-24,L. Dončić,J. Green,T. Hardaway Jr.,G. Williams,D. Powell,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.273,0.0,0.769,0.292,0.819,0.223,0.658,0.689,0.594,0.295,0.619,0.0,0.0,0.245,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.264,0.855,0.858,0.23,0.075,0.0,0.873,0.0,0.0,0.948,0.0,0.0
K. Irving - T. Hardaway Jr. - L. Doncic - G. Williams - D. Lively II,DAL,33,136.1,108.2,27.9,2023-24,L. Dončić,K. Irving,T. Hardaway Jr.,G. Williams,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.135,0.088,0.878,0.927,0.895,0.0,0.699,0.85,0.978,0.36,0.821,0.96,0.987,0.965,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
T. Hardaway Jr. - D. Exum - M. Kleber - L. Doncic - D. Lively II,DAL,30,128.6,94.1,34.5,2023-24,L. Dončić,D. Exum,T. Hardaway Jr.,M. Kleber,D. Lively II,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.768,0.0,0.246,0.019,0.627,0.095,0.99,0.0,0.281,0.0,0.225,0.144,0.0,0.984,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.0,0.0,0.959,0.817,0.109,0.759,0.0,0.0,0.0,0.0,0.0,0.359,0.0,0.581,0.0,0.0,0.632,0.865,0.688,0.0,0.825,0.0,0.028,0.0,0.0,0.857,0.0,0.0
T. Hardaway Jr. - D. Powell - D. Jones Jr. - L. Doncic - G. Williams,DAL,29,92.5,119.1,-26.6,2023-24,L. Dončić,T. Hardaway Jr.,D. Jones Jr.,G. Williams,D. Powell,0.114,0.04,0.0,0.838,0.865,0.0,0.0,0.704,0.92,0.795,0.935,0.0,0.603,0.803,0.297,0.46,0.784,0.696,0.412,0.0,0.952,0.618,0.862,0.42,0.805,0.135,0.0,0.715,0.761,0.727,0.5,0.05,0.068,0.832,0.168,0.0,0.614,0.0,0.866,0.139,0.0,0.595,0.2895,0.1115,0.717,0.0135,0.611,0.7905,0.1355,0.0,0.2525,0.0,0.0,0.4405,0.20199999999999999,0.4175,0.0,0.0,0.264,0.855,0.858,0.23,0.075,0.0,0.873,0.0,0.0,0.948,0.0,0.0
