PLAYER_NAME,Player_Abbrev,SeasonYear,Defensive_Handoff,Defensive_OffScreen,Defensive_PRBallHandler,Defensive_PRRollMan,Defensive_Postup,Defensive_Spotup,Offensive_Cut,Offensive_Handoff,Offensive_Misc,Offensive_OffScreen,Offensive_PRBallHandler,Offensive_PRRollMan,Offensive_Postup,Offensive_Spotup
Jock Landale,J. Landale,2021-22,0.0,0.0,0.0,0.882,0.021,0.831,0.298,0.0,0.316,0.0,0.0,0.521,0.746,0.88
Jock Landale,J. Landale,2022-23,0.0,0.0,0.0,0.224,0.353,0.26,0.265,0.0,0.239,0.0,0.0,0.445,0.873,0.121
Jock Landale,J. Landale,2023-24,0.0,0.0,0.782,0.654,0.032,0.717,0.426,0.0,0.194,0.0,0.0,0.522,0.313,0.064
Jock Landale,J. Landale,2024-25,0.0,0.0,0.797,0.777,0.0,0.067,0.027,0.0,0.548,0.0,0.0,0.363,0.292,0.638
Jodie Meeks,J. Meeks,2016-17,0.616,0.355,0.064,0.062,0.483,0.12,0.0,0.913,0.0,0.308,0.526,0.0,0.0,0.79
Jodie Meeks,J. Meeks,2017-18,0.117,0.472,0.761,0.0,0.927,0.305,0.351,0.183,0.925,0.482,0.458,0.0,0.0,0.565
Jodie Meeks,J. Meeks,2018-19,0.0,0.0,0.0,0.0,0.0,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542
Joe Harris,J. Harris,2016-17,0.581,0.377,0.223,0.0,0.915,0.377,0.48,0.508,0.508,0.462,0.531,0.0,0.0,0.803
Joe Harris,J. Harris,2017-18,0.877,0.629,0.102,0.138,0.509,0.375,0.329,0.84,0.202,0.759,0.914,0.0,0.0,0.893
Joe Harris,J. Harris,2018-19,0.769,0.151,0.358,0.122,0.226,0.626,0.791,0.633,0.75,0.974,0.447,0.194,0.0,0.804
Joe Harris,J. Harris,2019-20,0.628,0.549,0.058,0.803,0.617,0.588,0.57,0.687,0.642,0.662,0.248,0.322,0.0,0.857
Joe Harris,J. Harris,2021-22,0.989,0.0,0.172,0.0,0.0,0.557,0.0,0.72,0.0,0.203,0.0,0.332,0.0,0.669
Joe Harris,J. Harris,2022-23,0.914,0.318,0.755,0.343,0.714,0.569,0.188,0.271,0.0,0.833,0.0,0.302,0.0,0.734
Joe Harris,J. Harris,2023-24,0.0,0.0,0.193,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Joe Ingles,J. Ingles,2015-16,0.536,0.693,0.23,0.993,0.593,0.222,0.0,0.11,0.043,0.825,0.131,0.0,0.0,0.939
Joe Ingles,J. Ingles,2016-17,0.765,0.838,0.106,0.723,0.251,0.096,0.0,0.202,0.474,0.73,0.408,0.0,0.0,0.844
Joe Ingles,J. Ingles,2017-18,0.5,0.397,0.656,0.631,0.546,0.243,0.983,0.514,0.423,0.851,0.36,0.0,0.0,0.792
Joe Ingles,J. Ingles,2018-19,0.462,0.668,0.663,0.0,0.095,0.239,0.0,0.654,0.677,0.668,0.353,0.0,0.0,0.826
Joe Ingles,J. Ingles,2019-20,0.515,0.526,0.534,0.517,0.88,0.657,0.0,0.759,0.281,0.928,0.537,0.0,0.0,0.582
Joe Ingles,J. Ingles,2020-21,0.731,0.786,0.744,0.835,0.0,0.789,0.0,0.823,0.638,0.919,0.739,0.0,0.0,0.976
Joe Ingles,J. Ingles,2021-22,0.247,0.768,0.888,0.0,0.0,0.971,0.0,0.574,0.547,0.356,0.866,0.0,0.0,0.421
Joe Ingles,J. Ingles,2022-23,0.444,0.052,0.622,0.0,0.0,0.202,0.0,0.064,0.418,0.332,0.711,0.0,0.0,0.54
Joe Ingles,J. Ingles,2023-24,0.932,0.938,0.0,0.708,0.0,0.903,0.0,0.079,0.0,0.0,0.088,0.0,0.0,0.979
Joe Young,J. Young,2017-18,0.763,0.472,0.651,0.0,0.0,0.99,0.0,0.946,0.761,0.0,0.876,0.0,0.0,0.632
Joel Embiid,J. Embiid,2016-17,0.0,0.0,0.0,0.253,0.373,0.793,0.675,0.0,0.801,0.952,0.0,0.725,0.516,0.294
Joel Embiid,J. Embiid,2017-18,0.984,0.639,0.0,0.836,0.817,0.802,0.812,0.265,0.446,0.55,0.85,0.304,0.75,0.3
Joel Embiid,J. Embiid,2018-19,0.0,0.544,0.085,0.632,0.575,0.578,0.559,0.22,0.629,0.194,0.824,0.287,0.784,0.487
Joel Embiid,J. Embiid,2019-20,0.0,0.0,0.904,0.664,0.363,0.418,0.465,0.835,0.768,0.459,0.0,0.267,0.903,0.307
Joel Embiid,J. Embiid,2020-21,0.585,0.0,0.0,0.644,0.932,0.784,0.755,0.979,0.732,0.0,0.994,0.361,0.831,0.476
Joel Embiid,J. Embiid,2021-22,0.0,0.049,0.998,0.842,0.753,0.557,0.466,0.0,0.666,0.203,0.94,0.704,0.769,0.738
Joel Embiid,J. Embiid,2022-23,0.0,0.0,0.12,0.636,0.802,0.265,0.548,0.0,0.698,0.0,0.111,0.681,0.838,0.883
Joel Embiid,J. Embiid,2023-24,0.0,0.0,0.609,0.43,0.965,0.0,0.0,0.739,0.685,0.722,1.0,0.478,0.815,0.835
Joel Embiid,J. Embiid,2024-25,0.0,0.0,0.417,0.028,0.0,0.973,0.0,0.938,0.784,0.0,0.0,0.452,0.831,0.158
Joffrey Lauvergne,J. Lauvergne,2015-16,0.0,0.0,0.0,0.886,0.481,0.562,0.602,0.0,0.396,0.0,0.0,0.721,0.91,0.24
Joffrey Lauvergne,J. Lauvergne,2016-17,0.0,0.0,0.0295,0.1135,0.35750000000000004,0.9225,0.425,0.0,0.1545,0.0,0.0,0.357,0.049999999999999996,0.2455
John Butler Jr.,J. Butler Jr.,2022-23,0.0,0.0,0.0,0.0,0.0,0.344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02
John Collins,J. Collins,2017-18,0.676,0.649,0.128,0.367,0.394,0.649,0.588,0.0,0.255,0.0,0.0,0.623,0.147,0.272
John Collins,J. Collins,2018-19,0.0,0.444,0.092,0.785,0.461,0.412,0.57,0.958,0.682,0.0,0.0,0.796,0.706,0.475
John Collins,J. Collins,2019-20,0.036,0.637,0.182,0.517,0.283,0.678,0.462,0.405,0.842,0.0,0.0,0.82,0.884,0.409
John Collins,J. Collins,2020-21,0.901,0.777,0.023,0.265,0.364,0.554,0.654,0.0,0.735,0.0,0.0,0.727,0.663,0.533
John Collins,J. Collins,2021-22,0.234,0.147,0.656,0.719,0.623,0.154,0.826,0.0,0.963,0.243,0.0,0.946,0.396,0.337
John Collins,J. Collins,2022-23,0.545,0.434,0.125,0.761,0.406,0.377,0.702,0.0,0.899,0.412,0.0,0.692,0.557,0.188
John Collins,J. Collins,2023-24,0.101,0.238,0.477,0.515,0.045,0.139,0.0,0.011,0.618,0.4,0.337,0.916,0.397,0.387
John Collins,J. Collins,2024-25,0.013,0.0,0.206,0.119,0.471,0.706,0.571,0.228,0.356,0.859,0.981,0.472,0.415,0.554
John Henson,J. Henson,2015-16,0.0,0.0,0.0,0.565,0.077,0.415,0.441,0.0,0.138,0.0,0.0,0.699,0.26,0.082
John Henson,J. Henson,2016-17,0.0,0.16,0.0,0.808,0.884,0.389,0.306,0.0,0.678,0.0,0.0,0.317,0.668,0.014
John Henson,J. Henson,2017-18,0.0,0.879,0.0,0.81,0.56,0.363,0.376,0.0,0.07,0.0,0.0,0.628,0.863,0.118
John Henson,J. Henson,2018-19,0.0,0.0,0.0,0.097,0.0,0.683,0.0,0.0,0.0,0.0,0.0,0.977,0.0,0.137
John Henson,J. Henson,2019-20,0.0,0.0,0.0,0.1845,0.013,0.0605,0.4115,0.0,0.1,0.0,0.0,0.5680000000000001,0.0,0.0275
John Jenkins,J. Jenkins,2015-16,0.0,0.0,0.021,0.0,0.0,0.87,0.0,0.0,0.0,0.972,0.564,0.0,0.0,0.965
John Jenkins,J. Jenkins,2018-19,0.0,0.0,0.908,0.0,0.0,0.062,0.0,0.0,0.0,0.534,0.447,0.0,0.0,0.666
John Konchar,J. Konchar,2019-20,0.0,0.0,0.944,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332
John Konchar,J. Konchar,2020-21,0.898,0.909,0.455,0.007,0.0,0.875,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.468
John Konchar,J. Konchar,2021-22,0.722,0.82,0.588,0.047,0.623,0.791,0.313,0.99,0.276,0.0,0.024,0.0,0.0,0.919
John Konchar,J. Konchar,2022-23,0.355,0.758,0.769,0.459,0.353,0.706,0.953,0.102,0.186,0.0,0.0,0.0,0.0,0.323
John Konchar,J. Konchar,2023-24,0.956,0.294,0.0,0.397,0.0,0.0,0.867,0.0,0.302,0.0,0.0,0.0,0.0,0.179
John Konchar,J. Konchar,2024-25,0.99,0.855,0.216,0.0,0.0,0.115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042
John Wall,J. Wall,2015-16,0.221,0.639,0.646,0.96,0.528,0.508,0.082,0.204,0.84,0.26,0.383,0.0,0.225,0.662
John Wall,J. Wall,2016-17,0.544,0.361,0.56,0.89,0.203,0.465,0.0,0.029,0.814,0.146,0.662,0.0,0.058,0.647
John Wall,J. Wall,2017-18,0.925,0.732,0.618,0.997,0.586,0.948,0.0,0.711,0.516,0.0,0.29,0.0,0.216,0.591
John Wall,J. Wall,2018-19,0.685,0.997,0.307,0.0,0.596,0.208,0.0,0.0,0.05,0.0,0.605,0.0,0.025,0.893
John Wall,J. Wall,2020-21,0.284,0.244,0.923,0.0,0.165,0.955,0.0,0.739,0.328,0.0,0.406,0.0,0.075,0.504
John Wall,J. Wall,2022-23,0.315,0.0,0.721,0.0,0.744,0.475,0.0,0.0,0.193,0.0,0.108,0.0,0.933,0.358
Johnathan Motley,J. Motley,2017-18,0.0,0.0,0.0,0.0,0.961,0.0,0.069,0.0,0.0,0.0,0.0,0.208,0.833,0.97
Johnathan Williams,J. Williams,2018-19,0.0,0.0,0.0,0.0,0.165,0.929,0.378,0.0,0.102,0.0,0.0,0.278,0.0,0.0
Johnathan Williams,J. Williams,2019-20,0.0,0.0,0.0,0.0,0.0,0.006,0.035,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Johnny Davis,J. Davis,2022-23,0.389,0.0,0.55,0.0,0.0,0.998,0.883,0.227,0.0,0.714,0.409,0.0,0.0,0.053
Johnny Davis,J. Davis,2023-24,0.468,0.0,0.018,0.0,0.505,0.448,0.031,0.0,0.74,0.0,0.007,0.0,0.0,0.173
Johnny Juzang,J. Juzang,2022-23,0.0,0.0,0.009,0.0,0.0,0.321,0.0,0.975,0.0,0.792,0.328,0.0,0.0,0.084
Johnny Juzang,J. Juzang,2023-24,0.0,0.665,0.193,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.757
Johnny Juzang,J. Juzang,2024-25,0.401,0.319,0.09,0.0,0.366,0.251,0.705,0.638,0.613,0.551,0.929,0.943,0.0,0.837
Johnny O'Bryant III,J. O'Bryant III,2015-16,0.0,0.0,0.0,0.748,0.286,0.748,0.13,0.0,0.131,0.0,0.0,0.078,0.875,0.061
Johnny O'Bryant III,J. O'Bryant III,2017-18,0.0,0.0,0.0,0.572,0.645,0.451,0.646,0.0,0.686,0.0,0.0,0.16,0.02,0.443
Jon Leuer,J. Leuer,2015-16,0.0,0.539,0.749,0.643,0.39,0.876,0.195,0.464,0.234,0.0,0.0,0.854,0.644,0.256
Jon Leuer,J. Leuer,2016-17,0.105,0.513,0.801,0.411,0.38,0.728,0.931,0.0,0.771,0.242,0.098,0.138,0.825,0.289
Jon Leuer,J. Leuer,2018-19,0.0,0.0,0.0,0.0,0.254,0.04,0.554,0.0,0.534,0.0,0.0,0.556,0.571,0.029
Jonah Bolden,J. Bolden,2018-19,0.351,0.0,0.153,0.949,0.665,0.391,0.08,0.0,0.139,0.0,0.0,0.346,0.0,0.676
Jonas Jerebko,J. Jerebko,2015-16,0.844,0.093,0.36,0.95,0.717,0.722,0.548,0.0,0.576,0.0,0.0,0.027,0.149,0.585
Jonas Jerebko,J. Jerebko,2016-17,0.0,0.671,0.903,0.593,0.947,0.839,0.049,0.0,0.418,0.0,0.0,0.05,0.0,0.52
Jonas Jerebko,J. Jerebko,2017-18,0.419,0.472,0.284,0.774,0.398,0.394,0.504,0.0,0.863,0.0,0.0,0.106,0.0,0.809
Jonas Jerebko,J. Jerebko,2018-19,0.855,0.382,0.913,0.221,0.591,0.942,0.547,0.0,0.492,0.996,0.0,0.171,0.857,0.467
Jonas Valančiūnas,J. Valančiūnas,2015-16,0.0,0.527,0.0,0.194,0.92,0.477,0.848,0.0,0.867,0.0,0.0,0.9,0.606,0.643
Jonas Valančiūnas,J. Valančiūnas,2016-17,0.0,0.513,0.0,0.445,0.776,0.735,0.689,0.0,0.28,0.0,0.0,0.922,0.558,0.131
Jonas Valančiūnas,J. Valančiūnas,2017-18,0.0,0.0,0.0,0.698,0.457,0.293,0.461,0.0,0.207,0.0,0.0,0.7,0.922,0.869
Jonas Valančiūnas,J. Valančiūnas,2018-19,0.0,0.0,0.0,0.6805,0.5375,0.6755,0.268,0.0,0.41350000000000003,0.0,0.0,0.7869999999999999,0.892,0.19
Jonas Valančiūnas,J. Valančiūnas,2019-20,0.0,0.158,0.023,0.136,0.466,0.431,0.494,0.0,0.142,0.0,0.0,0.76,0.665,0.401
Jonas Valančiūnas,J. Valančiūnas,2020-21,0.0,0.232,0.105,0.579,0.463,0.677,0.703,0.0,0.642,0.762,0.0,0.562,0.706,0.258
Jonas Valančiūnas,J. Valančiūnas,2021-22,0.574,0.031,0.04,0.632,0.459,0.725,0.637,0.0,0.378,0.735,0.0,0.486,0.627,0.537
Jonas Valančiūnas,J. Valančiūnas,2022-23,0.0,0.0,0.0,0.64,0.737,0.348,0.483,0.0,0.178,0.0,0.0,0.391,0.569,0.762
Jonas Valančiūnas,J. Valančiūnas,2023-24,0.0,0.055,0.0,0.833,0.746,0.319,0.509,0.0,0.092,0.0,0.0,0.673,0.728,0.347
Jonas Valančiūnas,J. Valančiūnas,2024-25,0.0,0.0,0.45099999999999996,0.3395,0.279,0.0215,0.34750000000000003,0.0,0.0685,0.0,0.0,0.40199999999999997,0.5960000000000001,0.3905
Jonathan Gibson,J. Gibson,2016-17,0.0,0.0,0.008,0.0,0.0,0.739,0.0,0.0,0.678,0.779,0.24,0.0,0.0,0.674
Jonathan Isaac,J. Isaac,2017-18,0.525,0.269,0.071,0.954,0.068,0.928,0.547,0.0,0.624,0.0,0.0,0.005,0.01,0.182
Jonathan Isaac,J. Isaac,2018-19,0.232,0.451,0.253,0.09,0.125,0.923,0.399,0.612,0.372,0.767,0.067,0.097,0.083,0.307
Jonathan Isaac,J. Isaac,2019-20,0.0,0.645,0.272,0.584,0.052,0.959,0.365,0.687,0.068,0.0,0.592,0.912,0.258,0.281
Jonathan Isaac,J. Isaac,2022-23,0.0,0.0,0.955,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.242
Jonathan Isaac,J. Isaac,2023-24,0.49,0.727,0.656,0.298,0.936,0.88,0.0,0.0,0.997,0.0,0.0,0.534,0.093,0.0
Jonathan Isaac,J. Isaac,2024-25,0.336,0.847,0.654,0.0,0.0,0.0,0.81,0.0,0.787,0.0,0.0,0.109,0.0,0.0
Jonathan Kuminga,J. Kuminga,2021-22,0.131,0.085,0.665,0.597,0.524,0.636,0.64,0.42,0.154,0.014,0.884,0.277,0.846,0.715
Jonathan Kuminga,J. Kuminga,2022-23,0.21,0.624,0.49,0.24,0.222,0.444,0.744,0.018,0.47,0.881,0.052,0.598,0.122,0.599
Jonathan Kuminga,J. Kuminga,2023-24,0.0,0.654,0.378,0.143,0.585,0.733,0.438,0.177,0.391,0.085,0.694,0.606,0.43,0.392
Jonathan Kuminga,J. Kuminga,2024-25,0.903,0.0,0.269,0.0,0.014,0.727,0.605,0.482,0.28,0.056,0.378,0.263,0.192,0.49
Jonathan Mogbo,J. Mogbo,2024-25,0.003,0.715,0.0,0.484,0.0,0.813,0.177,0.0,0.368,0.0,0.0,0.556,0.0,0.0
Jonathon Simmons,J. Simmons,2015-16,0.0,0.913,0.133,0.0,0.436,0.415,0.879,0.775,0.378,0.434,0.698,0.0,0.0,0.604
Jonathon Simmons,J. Simmons,2016-17,0.204,0.806,0.694,0.0,0.042,0.932,0.152,0.454,0.749,0.279,0.318,0.0,0.0,0.317
Jonathon Simmons,J. Simmons,2017-18,0.44,0.083,0.506,0.066,0.208,0.662,0.831,0.202,0.603,0.494,0.475,0.0,0.557,0.681
Jonathon Simmons,J. Simmons,2018-19,0.364,0.191,0.185,0.4655,0.1785,0.843,0.4585,0.0405,0.416,0.0,0.532,0.0,0.4355,0.5615
Jontay Porter,J. Porter,2023-24,0.0,0.0,0.909,0.0,0.294,0.0,0.048,0.0,0.037,0.0,0.0,0.163,0.0,0.477
Jordan Bell,J. Bell,2017-18,0.0,0.994,0.284,0.706,0.208,0.334,0.881,0.0,0.005,0.0,0.0,0.058,0.054,0.267
Jordan Bell,J. Bell,2018-19,0.928,0.0,0.052,0.469,0.213,0.353,0.249,0.0,0.475,0.0,0.0,0.028,0.005,0.347
Jordan Bell,J. Bell,2019-20,0.0,0.0,0.0,0.0,0.0,0.803,0.755,0.0,0.0,0.0,0.0,0.027,0.0,0.0
Jordan Bone,J. Bone,2020-21,0.0,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.894,0.0,0.0,0.411
Jordan Clarkson,J. Clarkson,2015-16,0.475,0.143,0.558,0.342,0.497,0.358,0.571,0.898,0.739,0.589,0.755,0.0,0.127,0.745
Jordan Clarkson,J. Clarkson,2016-17,0.382,0.457,0.669,0.048,0.744,0.374,0.349,0.604,0.803,0.913,0.523,0.0,0.042,0.44
Jordan Clarkson,J. Clarkson,2017-18,0.735,0.46749999999999997,0.7745,0.0,0.5835,0.47950000000000004,0.1195,0.3395,0.8865000000000001,0.289,0.715,0.0,0.0,0.6595
Jordan Clarkson,J. Clarkson,2018-19,0.208,0.179,0.684,0.04,0.519,0.688,0.33,0.346,0.513,0.565,0.784,0.0,0.27,0.632
Jordan Clarkson,J. Clarkson,2019-20,0.8029999999999999,0.42000000000000004,0.471,0.0,0.428,0.622,0.5265,0.649,0.863,0.6985,0.7635000000000001,0.0,0.0,0.7935
Jordan Clarkson,J. Clarkson,2020-21,0.772,0.459,0.692,0.912,0.031,0.215,0.032,0.477,0.852,0.495,0.861,0.895,0.256,0.522
Jordan Clarkson,J. Clarkson,2021-22,0.267,0.817,0.789,0.093,0.831,0.379,0.0,0.55,0.629,0.694,0.827,0.074,0.0,0.283
Jordan Clarkson,J. Clarkson,2022-23,0.312,0.839,0.456,0.045,0.119,0.546,0.074,0.493,0.867,0.264,0.591,0.156,0.066,0.317
Jordan Clarkson,J. Clarkson,2023-24,0.0,0.0,0.667,0.927,0.948,0.212,0.0,0.696,0.302,0.475,0.342,0.016,0.0,0.341
Jordan Clarkson,J. Clarkson,2024-25,0.336,0.123,0.525,0.0,0.167,0.799,0.007,0.888,0.83,0.354,0.561,0.15,0.0,0.488
Jordan Farmar,J. Farmar,2015-16,0.0,0.0,0.743,0.0,0.0,0.527,0.0,0.0,0.0,0.086,0.962,0.0,0.0,0.166
Jordan Goodwin,J. Goodwin,2022-23,0.126,0.966,0.134,0.974,0.877,0.1,0.074,0.507,0.636,0.0,0.328,0.0,0.0,0.362
Jordan Goodwin,J. Goodwin,2023-24,0.2765,0.395,0.3955,0.0,0.005,0.212,0.294,0.068,0.4755,0.0,0.4025,0.094,0.0,0.064
Jordan Goodwin,J. Goodwin,2024-25,0.589,0.0,0.976,0.0,0.0,0.072,0.0,0.0,1.0,0.0,0.183,0.0,0.0,0.867
Jordan Hall,J. Hall,2022-23,0.0,0.0,0.373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.308,0.0,0.0,0.084
Jordan Hamilton,J. Hamilton,2015-16,0.0,0.167,0.598,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.986,0.0,0.0,0.056
Jordan Hawkins,J. Hawkins,2023-24,0.659,0.473,0.0,0.953,0.19,0.751,0.0,0.289,0.343,0.875,0.15,0.227,0.0,0.539
Jordan Hawkins,J. Hawkins,2024-25,0.597,0.0,0.435,0.0,0.079,0.821,0.0,0.12,0.682,0.271,0.904,0.749,0.0,0.163
Jordan Hill,J. Hill,2015-16,0.0,0.0,0.0,0.647,0.325,0.781,0.486,0.0,0.25,0.0,0.0,0.416,0.457,0.161
Jordan McLaughlin,J. McLaughlin,2019-20,0.889,0.0,0.554,0.0,0.0,0.878,0.0,0.119,0.0,0.0,0.759,0.0,0.0,0.849
Jordan McLaughlin,J. McLaughlin,2020-21,0.781,0.64,0.625,0.0,0.162,0.097,0.478,0.493,0.607,0.0,0.142,0.0,0.0,0.22
Jordan McLaughlin,J. McLaughlin,2021-22,0.903,0.049,0.281,0.0,0.272,0.049,0.584,0.0,0.31,0.0,0.233,0.0,0.0,0.347
Jordan McLaughlin,J. McLaughlin,2022-23,0.389,0.021,0.841,0.0,0.0,0.295,0.0,0.0,0.349,0.0,0.378,0.0,0.0,0.427
Jordan McLaughlin,J. McLaughlin,2023-24,0.801,0.0,0.569,0.654,0.0,0.438,0.0,0.0,0.64,0.0,0.866,0.0,0.0,0.0
Jordan McRae,J. McRae,2015-16,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.564,0.0,0.0,0.0
Jordan McRae,J. McRae,2016-17,0.011,0.014,0.401,0.0,0.0,0.161,0.0,0.0,0.0,0.492,0.07,0.0,0.0,0.927
Jordan McRae,J. McRae,2018-19,0.351,0.269,0.387,0.0,0.0,0.813,0.0,0.0,0.0,0.0,0.805,0.0,0.0,0.224
Jordan McRae,J. McRae,2019-20,0.34,0.1875,0.058,0.0,0.073,0.4655,0.0,0.3835,0.443,0.4685,0.5705,0.0,0.0,0.316
Jordan Mickey,J. Mickey,2017-18,0.0,0.0,0.0,0.548,0.0,0.054,0.543,0.0,0.264,0.0,0.0,0.758,0.0,0.028
Jordan Miller,J. Miller,2024-25,0.534,0.0,0.23,0.0,0.0,0.0,0.0,0.424,0.0,0.0,0.718,0.0,0.0,0.091
Jordan Nwora,J. Nwora,2020-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.996
Jordan Nwora,J. Nwora,2021-22,0.801,0.912,0.327,0.525,0.0,0.446,0.622,0.08,0.35,0.429,0.405,0.332,0.0,0.453
Jordan Nwora,J. Nwora,2022-23,0.0585,0.0455,0.8694999999999999,0.1385,0.0085,0.2565,0.407,0.581,0.3975,0.311,0.4865,0.0,0.0,0.663
Jordan Nwora,J. Nwora,2023-24,0.3355,0.0,0.942,0.0,0.0,0.8745,0.4985,0.0575,0.0,0.44,0.3015,0.0,0.0,0.6535
Jordan Poole,J. Poole,2019-20,0.339,0.718,0.705,0.0,1.0,0.768,0.819,0.16,0.696,0.563,0.193,0.0,0.0,0.175
Jordan Poole,J. Poole,2020-21,0.623,0.723,0.228,0.407,0.0,0.886,0.922,0.442,0.983,0.743,0.318,0.0,0.0,0.867
Jordan Poole,J. Poole,2021-22,0.125,0.454,0.93,0.924,0.09,0.581,0.07,0.554,0.821,0.804,0.847,0.102,0.0,0.645
Jordan Poole,J. Poole,2022-23,0.232,0.152,0.272,0.504,0.475,0.485,0.343,0.7,0.661,0.606,0.609,0.004,0.0,0.542
Jordan Poole,J. Poole,2023-24,0.351,0.429,0.411,0.935,0.505,0.657,0.634,0.307,0.0,0.545,0.337,0.08,0.0,0.329
Jordan Poole,J. Poole,2024-25,0.0,0.014,0.23,0.0,0.423,0.279,0.371,0.568,0.852,0.551,0.615,0.0,0.0,0.23
Jose Alvarado,J. Alvarado,2021-22,0.934,0.942,0.798,0.0,0.858,0.434,0.457,0.247,0.845,0.0,0.692,0.0,0.0,0.537
Jose Alvarado,J. Alvarado,2022-23,0.636,0.829,0.807,0.004,0.766,0.694,0.0,0.45,0.494,0.987,0.298,0.0,0.0,0.399
Jose Alvarado,J. Alvarado,2023-24,0.0,0.0,0.685,0.0,0.958,0.487,0.322,0.079,0.115,0.0,0.085,0.0,0.0,0.859
Jose Alvarado,J. Alvarado,2024-25,0.153,0.058,0.0,0.0,0.211,0.548,0.713,0.749,0.0,0.0,0.538,0.0,0.0,0.382
Jose Calderon,J. Calderon,2015-16,0.175,0.205,0.499,0.989,0.362,0.703,0.696,0.869,0.21,0.74,0.648,0.0,0.0,0.974
Jose Calderon,J. Calderon,2016-17,0.0,0.481,0.6755,0.0,0.0,0.47400000000000003,0.0,0.5589999999999999,0.0,0.0,0.39549999999999996,0.0,0.0,0.555
Jose Calderon,J. Calderon,2017-18,0.938,0.649,0.598,0.0,0.655,0.767,0.0,0.953,0.293,0.0,0.701,0.0,0.0,0.998
Jose Calderon,J. Calderon,2018-19,0.901,0.439,0.899,0.0,0.0,0.181,0.0,0.028,0.0,0.0,0.465,0.0,0.0,0.612
Josh Christopher,J. Christopher,2021-22,0.418,0.12,0.409,0.079,0.167,0.136,0.779,0.076,0.693,0.0,0.589,0.0,0.0,0.287
Josh Christopher,J. Christopher,2022-23,0.08,0.118,0.367,0.0,0.006,0.579,0.292,0.096,0.154,0.0,0.437,0.0,0.0,0.147
Josh Giddey,J. Giddey,2021-22,0.943,0.667,0.899,0.442,0.634,0.868,0.681,0.758,0.057,0.0,0.179,0.0,0.0,0.056
Josh Giddey,J. Giddey,2022-23,0.884,0.464,0.66,0.037,0.419,0.571,0.213,0.247,0.427,0.987,0.388,0.0,0.048,0.364
Josh Giddey,J. Giddey,2023-24,0.0,0.545,0.383,0.749,0.646,0.709,0.298,0.968,0.243,0.0,0.573,0.243,0.027,0.307
Josh Giddey,J. Giddey,2024-25,0.0,0.475,0.0,0.361,0.423,0.497,0.62,0.0,0.259,0.0,0.51,0.0,0.0,0.589
Josh Gray,J. Gray,2017-18,0.0,0.0,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0
Josh Hall,J. Hall,2020-21,0.063,0.847,0.379,0.0,0.0,0.088,0.0,0.057,0.0,0.0,0.039,0.0,0.0,0.036
Josh Hart,J. Hart,2017-18,0.456,0.546,0.155,0.295,0.371,0.532,0.218,0.746,0.828,0.847,0.229,0.0,0.0,0.844
Josh Hart,J. Hart,2018-19,0.786,0.128,0.764,0.0,0.805,0.776,0.499,0.608,0.266,0.259,0.244,0.0,0.0,0.438
Josh Hart,J. Hart,2019-20,0.205,0.065,0.35,0.616,0.335,0.733,1.0,0.063,0.967,0.529,0.116,0.0,0.0,0.547
Josh Hart,J. Hart,2020-21,0.135,0.723,0.177,0.934,0.872,0.354,0.0,0.624,0.522,0.0,0.648,0.0,0.0,0.407
Josh Hart,J. Hart,2021-22,0.24,0.469,0.0955,0.0235,0.3005,0.35950000000000004,0.6915,0.6174999999999999,0.845,0.5289999999999999,0.56,0.0,0.0,0.718
Josh Hart,J. Hart,2022-23,0.587,0.3765,0.262,0.219,0.7829999999999999,0.673,0.9265,0.6295,0.488,0.0,0.4985,0.0,0.0,0.5625
Josh Hart,J. Hart,2023-24,0.576,0.579,0.178,0.385,0.45,0.827,0.531,0.368,0.554,0.0,0.373,0.144,0.0,0.168
Josh Hart,J. Hart,2024-25,0.47,0.504,0.0,0.837,0.602,0.0,0.418,0.942,0.475,0.0,0.827,0.847,0.0,0.405
Josh Huestis,J. Huestis,2017-18,0.599,0.888,0.891,0.0,0.645,0.328,0.102,0.0,0.0,0.0,0.0,0.0,0.0,0.071
Josh Jackson,J. Jackson,2017-18,0.544,0.098,0.252,0.0,0.17,0.464,0.792,0.214,0.708,0.254,0.268,0.0,0.265,0.165
