GROUP_SET,GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,E_DEF_RATING,DEF_RATING,E_NET_RATING,NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,EFG_PCT,TS_PCT,E_PACE,PACE,PACE_PER40,POSS,PIE,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OFF_RATING_RANK,DEF_RATING_RANK,NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,PACE_RANK,PIE_RANK,SeasonYear,Player1,Player2,Player3,Player4,Player5
Lineups,-1626174-1628467-1629029-1630182-1630702-,C. Wood - M. Kleber - L. Doncic - J. Green - J. Hardy,1610612742,DAL,6,1,5,0.167,19.0,108.7,104.7,145.0,145.2,-36.3,-40.6,0.75,1.2,20.0,0.294,0.714,0.526,0.233,0.594,0.618,106.0,107.9,89.92,43,0.386,868,3451,16299,9973,1074,7563,13107,12168,4161,4621,4646,5979,7853,6037,13357,5886,6393,7621,9926,2022-23,C. Wood,M. Kleber,L. Doncic,J. Green,J. Hardy
Lineups,-202681-203501-1628467-1629029-1630182-,K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,1610612742,DAL,5,2,3,0.4,19.0,135.0,130.0,95.4,94.7,39.6,35.3,0.474,2.25,17.6,0.143,0.68,0.487,0.1,0.682,0.712,96.6,98.79,82.32,40,0.676,1187,1769,15229,8891,1065,4359,6102,4039,9963,2036,6631,8801,8431,8900,8247,3908,4123,12083,4493,2022-23,K. Irving,T. Hardaway Jr.,M. Kleber,L. Doncic,J. Green
Lineups,-203493-1626174-1627827-1628467-1629029-,R. Bullock - C. Wood - D. Finney-Smith - M. Kleber - L. Doncic,1610612742,DAL,8,6,2,0.75,18.0,121.8,125.0,115.5,119.4,6.3,5.6,0.294,1.67,11.9,0.133,0.556,0.364,0.083,0.613,0.644,96.3,93.42,77.85,36,0.533,518,280,13349,5692,1106,4773,10322,6671,11314,3558,10092,8989,10676,11724,7725,5417,5742,14111,7020,2022-23,R. Bullock,C. Wood,D. Finney-Smith,M. Kleber,L. Doncic
Lineups,-203493-203501-203915-1627827-1629029-,R. Bullock - T. Hardaway Jr. - S. Dinwiddie - D. Finney-Smith - L. Doncic,1610612742,DAL,6,3,3,0.5,18.0,149.7,135.9,119.2,110.0,30.5,25.9,0.588,5.0,20.0,0.067,0.8,0.433,0.051,0.767,0.77,95.0,103.82,86.52,39,0.572,868,1012,15229,7037,1126,3672,9038,4805,7241,255,4646,9319,5984,10080,7000,2611,3040,9559,6179,2022-23,R. Bullock,T. Hardaway Jr.,S. Dinwiddie,D. Finney-Smith,L. Doncic
Lineups,-201580-202681-1626174-1629029-1630182-,J. McGee - K. Irving - C. Wood - L. Doncic - J. Green,1610612742,DAL,1,0,1,0.0,17.0,112.7,115.6,81.9,81.3,30.8,34.4,0.786,5.5,22.9,0.278,0.583,0.452,0.063,0.534,0.547,91.8,90.97,75.81,32,0.692,6741,10028,5483,10028,1252,6218,4908,4088,4037,237,3663,6290,10444,9669,7177,7237,8433,14768,4318,2022-23,J. McGee,K. Irving,C. Wood,L. Doncic,J. Green
Lineups,-203493-203501-1626174-1629029-1630182-,R. Bullock - T. Hardaway Jr. - C. Wood - L. Doncic - J. Green,1610612742,DAL,8,4,4,0.5,17.0,143.7,137.1,108.3,105.7,35.4,31.4,0.813,13.0,25.5,0.176,0.667,0.463,0.029,0.683,0.698,96.3,99.82,83.18,35,0.645,518,642,15955,7037,1263,3595,8600,4435,3743,6,2231,8412,8463,9355,6829,3902,4395,11557,5003,2022-23,R. Bullock,T. Hardaway Jr.,C. Wood,L. Doncic,J. Green
Lineups,-203493-203501-1628467-1629029-1630182-,R. Bullock - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,1610612742,DAL,5,1,4,0.2,17.0,91.2,86.5,97.3,100.0,-6.0,-13.5,0.583,7.0,15.2,0.125,0.75,0.375,0.027,0.409,0.443,104.6,105.89,88.24,37,0.423,1187,3451,15955,9885,1273,10608,6278,9868,7269,81,8379,9009,6828,11469,6825,10577,11341,8532,9265,2022-23,R. Bullock,T. Hardaway Jr.,M. Kleber,L. Doncic,J. Green
Lineups,-203501-203939-1627827-1629029-1630182-,T. Hardaway Jr. - D. Powell - D. Finney-Smith - L. Doncic - J. Green,1610612742,DAL,6,4,2,0.667,17.0,103.9,97.3,119.4,110.0,-15.5,-12.7,0.538,1.4,14.0,0.261,0.684,0.452,0.135,0.47,0.505,101.9,109.72,91.43,37,0.367,868,642,13349,6054,1259,9821,9038,9822,7798,4257,9214,6494,8403,9669,9856,9639,9595,6798,10233,2022-23,T. Hardaway Jr.,D. Powell,D. Finney-Smith,L. Doncic,J. Green
Lineups,-203493-203501-1627827-1629029-1630182-,R. Bullock - T. Hardaway Jr. - D. Finney-Smith - L. Doncic - J. Green,1610612742,DAL,5,3,2,0.6,16.0,100.5,96.9,150.3,133.3,-49.8,-36.5,0.444,1.0,9.8,0.263,0.75,0.452,0.125,0.423,0.503,91.1,98.54,82.11,32,0.227,1187,1012,13349,6723,1390,9835,11850,11894,10076,4778,10890,6470,6828,9676,9221,10365,9664,12187,12033,2022-23,R. Bullock,T. Hardaway Jr.,D. Finney-Smith,L. Doncic,J. Green
Lineups,-202681-203493-1626174-1629029-1630182-,K. Irving - R. Bullock - C. Wood - L. Doncic - J. Green,1610612742,DAL,7,1,6,0.143,14.0,90.8,90.0,174.6,163.0,-83.8,-73.0,0.429,0.75,8.3,0.214,0.8,0.368,0.133,0.405,0.505,91.1,94.56,78.8,30,0.138,658,3451,16478,10010,1554,10267,14364,13812,10161,6842,11143,7716,5984,11704,9749,10640,9594,13772,12841,2022-23,K. Irving,R. Bullock,C. Wood,L. Doncic,J. Green
Lineups,-202681-203501-1626174-1629029-1630182-,K. Irving - T. Hardaway Jr. - C. Wood - L. Doncic - J. Green,1610612742,DAL,2,1,1,0.5,14.0,131.2,127.6,113.5,119.2,17.7,8.4,0.615,4.0,20.5,0.167,0.5,0.346,0.069,0.64,0.68,98.2,97.3,81.08,29,0.565,3779,3451,5483,7037,1682,4629,10307,6385,6715,485,4575,8445,10842,11906,7361,4867,4790,12695,6385,2022-23,K. Irving,T. Hardaway Jr.,C. Wood,L. Doncic,J. Green
Lineups,-203501-1627827-1628467-1629029-1630182-,T. Hardaway Jr. - D. Finney-Smith - M. Kleber - L. Doncic - J. Green,1610612742,DAL,6,4,2,0.667,14.0,124.3,124.1,111.3,114.3,13.0,9.9,0.583,0.0,16.7,0.389,0.714,0.48,0.0,0.536,0.563,101.4,100.18,83.49,29,0.517,868,642,13349,6054,1665,5140,9582,6266,7269,8090,6962,4081,7853,9000,1,7201,8005,11397,7305,2022-23,T. Hardaway Jr.,D. Finney-Smith,M. Kleber,L. Doncic,J. Green
Lineups,-202681-203493-1628467-1629029-1630182-,K. Irving - R. Bullock - M. Kleber - L. Doncic - J. Green,1610612742,DAL,4,1,3,0.25,13.0,114.8,107.7,137.2,139.1,-22.5,-31.4,0.75,1.5,17.1,0.214,0.667,0.423,0.154,0.605,0.598,88.3,90.66,75.55,26,0.366,1668,3451,15229,9673,1762,7267,12638,11403,4161,3821,6870,7716,8463,10458,10698,5546,6983,14855,10239,2022-23,K. Irving,R. Bullock,M. Kleber,L. Doncic,J. Green
Lineups,-202681-1627884-1629023-1629029-1629655-,K. Irving - D. Jones Jr. - P. Washington - L. Doncic - D. Gafford,1610612742,DAL,17,15,2,0.882,176.0,116.1,115.2,101.3,99.7,14.7,15.5,0.609,2.21,19.9,0.245,0.804,0.521,0.126,0.579,0.593,103.0,104.15,86.79,381,0.559,117,41,12377,4833,43,6003,5906,5475,6998,2323,5821,7191,5501,5891,9338,5803,6630,8431,6058,2023-24,K. Irving,D. Jones Jr.,P. Washington,L. Doncic,D. Gafford
Lineups,-202681-1627884-1629029-1629684-1641726-,K. Irving - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,1610612742,DAL,12,7,5,0.583,99.0,109.0,108.7,110.4,111.0,-1.4,-2.3,0.5,1.62,16.2,0.238,0.804,0.51,0.132,0.545,0.568,106.3,106.15,88.46,219,0.459,265,280,15354,6174,109,6841,8582,8433,8026,3931,7913,7223,5503,6048,9445,6528,7234,7447,8143,2023-24,K. Irving,D. Jones Jr.,L. Doncic,G. Williams,D. Lively II
Lineups,-202681-1629023-1629029-1630182-1641726-,K. Irving - P. Washington - L. Doncic - J. Green - D. Lively II,1610612742,DAL,9,4,5,0.444,88.0,129.8,131.7,119.9,118.7,10.0,13.0,0.552,2.65,19.7,0.3,0.773,0.534,0.106,0.631,0.646,103.0,102.78,85.65,189,0.542,486,709,15354,7891,129,4062,9646,5682,7863,1863,5845,5780,6187,5613,8242,4594,5171,9265,6388,2023-24,K. Irving,P. Washington,L. Doncic,J. Green,D. Lively II
Lineups,-203501-1629029-1629684-1630182-1641726-,T. Hardaway Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,1610612742,DAL,12,9,3,0.75,63.0,126.5,123.0,129.2,126.1,-2.8,-3.2,0.733,3.38,23.0,0.231,0.716,0.504,0.096,0.64,0.652,100.4,103.12,85.94,135,0.533,265,164,14293,5070,204,5015,10720,8498,4918,1011,3774,7274,7412,6089,7849,4473,5052,8939,6575,2023-24,T. Hardaway Jr.,L. Doncic,G. Williams,J. Green,D. Lively II
Lineups,-202681-1627884-1628467-1629029-1630182-,K. Irving - D. Jones Jr. - M. Kleber - L. Doncic - J. Green,1610612742,DAL,7,6,1,0.857,48.0,134.6,135.0,105.9,106.3,28.6,28.8,0.638,2.73,22.1,0.171,0.686,0.477,0.11,0.677,0.716,99.3,98.96,82.47,100,0.635,780,376,4804,4848,295,3505,8073,4327,6653,1789,4223,8202,7924,8648,8320,3702,3692,11021,4785,2023-24,K. Irving,D. Jones Jr.,M. Kleber,L. Doncic,J. Green
Lineups,-1627884-1629029-1629684-1630182-1641726-,D. Jones Jr. - L. Doncic - G. Williams - J. Green - D. Lively II,1610612742,DAL,8,6,2,0.75,47.0,129.3,121.4,108.6,109.1,20.7,12.3,0.628,3.38,19.7,0.255,0.864,0.549,0.082,0.602,0.626,98.5,101.36,84.47,98,0.549,606,376,12377,5070,303,5149,8336,5771,6768,1012,5844,6423,4848,5256,7296,5190,5606,9893,6263,2023-24,D. Jones Jr.,L. Doncic,G. Williams,J. Green,D. Lively II
Lineups,-202681-1627884-1629029-1630182-1641726-,K. Irving - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,1610612742,DAL,8,5,3,0.625,44.0,111.6,115.6,101.5,103.2,10.1,12.3,0.487,1.73,15.4,0.304,0.75,0.532,0.122,0.529,0.57,103.4,100.81,84.01,90,0.53,606,511,14293,5964,344,5965,7827,5773,9814,3760,8114,5761,6347,5685,8892,6857,7211,10152,6629,2023-24,K. Irving,D. Jones Jr.,L. Doncic,J. Green,D. Lively II
Lineups,-202681-1629023-1629029-1629655-1630182-,K. Irving - P. Washington - L. Doncic - D. Gafford - J. Green,1610612742,DAL,9,5,4,0.556,44.0,90.9,89.2,111.5,114.4,-20.6,-25.2,0.658,1.19,17.6,0.278,0.72,0.49,0.206,0.472,0.483,111.9,111.37,92.81,102,0.356,486,511,15028,6234,331,9795,9146,10395,6521,4763,6839,6182,7388,8425,12370,9113,10092,5450,9915,2023-24,K. Irving,P. Washington,L. Doncic,D. Gafford,J. Green
Lineups,-202681-203501-1628467-1629023-1629029-,K. Irving - T. Hardaway Jr. - M. Kleber - P. Washington - L. Doncic,1610612742,DAL,15,11,4,0.733,42.0,110.0,107.4,86.8,85.7,23.2,21.7,0.553,1.75,16.4,0.245,0.66,0.455,0.126,0.535,0.562,109.3,111.26,92.72,95,0.613,154,99,15028,5286,368,6974,4844,4910,7860,3696,7870,7189,9147,9074,9342,6768,7510,5485,5113,2023-24,K. Irving,T. Hardaway Jr.,M. Kleber,P. Washington,L. Doncic
Lineups,-202681-203957-1628467-1629023-1629029-,K. Irving - D. Exum - M. Kleber - P. Washington - L. Doncic,1610612742,DAL,12,9,3,0.75,39.0,145.7,135.6,100.5,93.9,45.2,41.7,0.6,2.67,20.0,0.29,0.844,0.618,0.103,0.686,0.728,96.4,103.36,86.13,87,0.7,265,164,14293,5070,398,3480,5673,3433,7029,1800,4885,5926,5058,3579,8164,3610,3456,8837,3891,2023-24,K. Irving,D. Exum,M. Kleber,P. Washington,L. Doncic
Lineups,-203501-203957-1627884-1629029-1641726-,T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - D. Lively II,1610612742,DAL,6,3,3,0.5,39.0,116.0,113.1,91.5,91.8,24.6,21.3,0.559,3.17,17.4,0.167,0.635,0.443,0.071,0.559,0.595,104.1,105.26,87.72,84,0.637,968,1045,14293,6304,409,6271,5505,4936,7784,1080,6867,8204,9343,9470,7006,6254,6601,7893,4743,2023-24,T. Hardaway Jr.,D. Exum,D. Jones Jr.,L. Doncic,D. Lively II
Lineups,-202681-203501-1628467-1629029-1630182-,K. Irving - T. Hardaway Jr. - M. Kleber - L. Doncic - J. Green,1610612742,DAL,9,8,1,0.889,37.0,134.0,133.3,129.3,116.0,4.8,17.3,0.564,5.5,20.2,0.25,0.758,0.493,0.051,0.63,0.653,98.6,104.34,86.95,78,0.5,486,219,4804,4820,449,3552,9278,5244,7754,284,4872,6431,6326,8398,6642,4604,5042,8350,7111,2023-24,K. Irving,T. Hardaway Jr.,M. Kleber,L. Doncic,J. Green
Lineups,-203501-1627884-1629029-1629684-1641726-,T. Hardaway Jr. - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,1610612742,DAL,16,10,6,0.625,37.0,120.0,115.4,119.2,118.7,0.8,-3.3,0.621,2.0,17.0,0.278,0.529,0.4,0.115,0.563,0.608,97.2,99.37,82.81,78,0.505,133,128,15552,5964,444,5967,9644,8510,6908,2425,7024,6182,10302,10220,8680,6114,6179,10794,7077,2023-24,T. Hardaway Jr.,D. Jones Jr.,L. Doncic,G. Williams,D. Lively II
Lineups,-203501-203957-1627884-1629029-1629684-,T. Hardaway Jr. - D. Exum - D. Jones Jr. - L. Doncic - G. Williams,1610612742,DAL,7,3,4,0.429,36.0,115.5,116.2,107.0,109.5,8.5,6.8,0.548,2.83,17.5,0.167,0.688,0.412,0.081,0.538,0.585,99.6,98.17,81.81,74,0.52,780,1045,15028,7914,451,5915,8430,6233,7875,1744,6850,8204,7883,10156,7290,6717,6781,11393,6822,2023-24,T. Hardaway Jr.,D. Exum,D. Jones Jr.,L. Doncic,G. Williams
Lineups,-202681-1628467-1629023-1629029-1630182-,K. Irving - M. Kleber - P. Washington - L. Doncic - J. Green,1610612742,DAL,9,4,5,0.444,35.0,120.2,122.7,127.9,123.3,-7.7,-0.6,0.531,4.25,17.0,0.222,0.786,0.469,0.053,0.561,0.601,101.8,102.55,85.45,75,0.504,486,709,15354,7891,478,5032,10245,8322,7977,552,7018,7366,5988,8809,6688,6237,6359,9319,7089,2023-24,K. Irving,M. Kleber,P. Washington,L. Doncic,J. Green
Lineups,-202681-203957-1629023-1629029-1629655-,K. Irving - D. Exum - P. Washington - L. Doncic - D. Gafford,1610612742,DAL,11,9,2,0.818,34.0,112.2,113.8,124.6,112.2,-12.4,1.7,0.679,3.17,21.3,0.194,0.742,0.468,0.092,0.569,0.597,93.0,97.47,81.23,65,0.456,316,164,12377,4921,487,6199,8744,6575,5436,1080,4521,8054,7153,8827,7755,6040,6511,11648,8193,2023-24,K. Irving,D. Exum,P. Washington,L. Doncic,D. Gafford
Lineups,-203501-203939-1629029-1629684-1630182-,T. Hardaway Jr. - D. Powell - L. Doncic - G. Williams - J. Green,1610612742,DAL,12,7,5,0.583,34.0,100.6,97.3,120.6,116.9,-20.1,-19.6,0.542,2.6,13.5,0.191,0.6,0.366,0.068,0.447,0.496,104.0,107.43,89.53,74,0.353,265,280,15354,6174,498,9252,9504,9853,7922,1871,9160,8067,9592,11193,6978,9506,9942,6901,9935,2023-24,T. Hardaway Jr.,D. Powell,L. Doncic,G. Williams,J. Green
Lineups,-202681-203501-1629029-1629684-1641726-,K. Irving - T. Hardaway Jr. - L. Doncic - G. Williams - D. Lively II,1610612742,DAL,9,4,5,0.444,33.0,139.7,136.1,114.8,108.2,24.9,27.9,0.543,2.11,19.4,0.259,0.579,0.446,0.125,0.725,0.741,101.2,105.6,88.0,72,0.587,486,709,15354,7891,516,3448,8258,4415,7920,2395,5933,6394,9957,9293,8927,3076,3313,7717,5567,2023-24,K. Irving,T. Hardaway Jr.,L. Doncic,G. Williams,D. Lively II
Lineups,-203501-203957-1628467-1629029-1641726-,T. Hardaway Jr. - D. Exum - M. Kleber - L. Doncic - D. Lively II,1610612742,DAL,8,8,0,1.0,30.0,134.3,128.6,99.0,94.1,35.3,34.5,0.586,1.31,19.1,0.091,0.933,0.577,0.186,0.811,0.804,104.1,109.16,90.96,70,0.616,606,219,1,1,590,4243,5679,3858,7477,4617,6032,9002,4501,4509,11533,2107,2405,6225,5051,2023-24,T. Hardaway Jr.,D. Exum,M. Kleber,L. Doncic,D. Lively II
Lineups,-203501-203939-1627884-1629029-1629684-,T. Hardaway Jr. - D. Powell - D. Jones Jr. - L. Doncic - G. Williams,1610612742,DAL,9,3,6,0.333,29.0,95.6,92.5,126.4,119.1,-30.8,-26.6,0.565,1.08,14.9,0.226,0.87,0.5,0.179,0.491,0.527,105.1,110.08,91.73,67,0.352,486,1045,15552,8127,616,9529,9677,10442,7746,4822,8427,7352,4832,6096,11336,8959,8317,5912,9965,2023-24,T. Hardaway Jr.,D. Powell,D. Jones Jr.,L. Doncic,G. Williams
Lineups,-202681-203957-1627884-1629029-1641726-,K. Irving - D. Exum - D. Jones Jr. - L. Doncic - D. Lively II,1610612742,DAL,5,4,1,0.8,28.0,136.2,139.0,90.4,89.7,45.8,49.3,0.618,5.25,24.1,0.269,0.686,0.508,0.068,0.681,0.681,101.4,100.77,83.97,59,0.735,1238,709,4804,4934,676,3238,5305,3129,6926,303,3391,6293,7926,6067,6980,3671,4343,10184,3559,2023-24,K. Irving,D. Exum,D. Jones Jr.,L. Doncic,D. Lively II
Lineups,-202681-203939-1627884-1629029-1630182-,K. Irving - D. Powell - D. Jones Jr. - L. Doncic - J. Green,1610612742,DAL,6,3,3,0.5,27.0,141.2,134.5,140.9,132.1,0.3,2.4,0.467,7.0,17.5,0.407,0.583,0.49,0.036,0.609,0.623,93.3,98.76,82.3,55,0.498,968,1045,14293,6304,703,3526,11161,6536,9851,94,6853,3621,9925,8426,6486,5116,5785,11107,7495,2023-24,K. Irving,D. Powell,D. Jones Jr.,L. Doncic,J. Green
Lineups,-202681-203957-1629023-1629029-1641726-,K. Irving - D. Exum - P. Washington - L. Doncic - D. Lively II,1610612742,DAL,10,10,0,1.0,26.0,95.1,88.7,107.0,98.4,-12.0,-9.7,0.714,3.0,19.2,0.036,0.92,0.453,0.081,0.51,0.52,106.2,114.65,95.54,62,0.422,388,128,1,1,737,9888,5892,9039,5020,1099,5973,9091,4526,9201,7289,7083,8463,4532,8870,2023-24,K. Irving,D. Exum,P. Washington,L. Doncic,D. Lively II
Lineups,-202681-1629029-1629684-1630182-1641726-,K. Irving - L. Doncic - G. Williams - J. Green - D. Lively II,1610612742,DAL,5,4,1,0.8,25.0,118.7,119.6,105.6,108.0,13.1,11.6,0.565,3.25,18.6,0.231,0.615,0.423,0.078,0.596,0.593,99.8,98.27,81.89,51,0.588,1238,709,4804,4934,806,5499,8246,5809,7746,1053,6280,7274,9526,9970,7256,5435,6621,11300,5549,2023-24,K. Irving,L. Doncic,G. Williams,J. Green,D. Lively II
Lineups,-202681-203501-203939-1629029-1629684-,K. Irving - T. Hardaway Jr. - D. Powell - L. Doncic - G. Williams,1610612742,DAL,9,6,3,0.667,24.0,105.7,109.6,110.7,107.7,-5.0,1.9,0.526,2.5,14.9,0.167,0.909,0.481,0.077,0.467,0.529,103.9,103.4,86.17,52,0.471,486,376,14293,5383,833,6720,8204,6556,7996,1906,8428,8204,4543,8575,7143,9182,8278,8815,7905,2023-24,K. Irving,T. Hardaway Jr.,D. Powell,L. Doncic,G. Williams
Lineups,-203501-1627884-1629023-1629029-1629655-,T. Hardaway Jr. - D. Jones Jr. - P. Washington - L. Doncic - D. Gafford,1610612742,DAL,8,5,3,0.625,24.0,118.7,119.6,88.2,87.0,30.5,32.6,0.696,2.29,21.1,0.2,0.774,0.549,0.125,0.613,0.651,108.5,108.81,90.68,56,0.737,606,511,14293,5964,826,5497,5025,4143,5318,2248,4578,7587,6182,5261,8927,5032,5082,6349,3533,2023-24,T. Hardaway Jr.,D. Jones Jr.,P. Washington,L. Doncic,D. Gafford
Lineups,-203501-203939-1627884-1629029-1630182-,T. Hardaway Jr. - D. Powell - D. Jones Jr. - L. Doncic - J. Green,1610612742,DAL,11,7,4,0.636,24.0,107.8,101.9,132.7,128.8,-24.9,-27.0,0.5,1.11,14.3,0.269,0.727,0.479,0.17,0.557,0.573,99.8,104.2,86.84,53,0.35,316,280,15028,5944,831,7337,10992,10467,8026,4812,8506,6293,7269,8601,11193,6288,7093,8405,9991,2023-24,T. Hardaway Jr.,D. Powell,D. Jones Jr.,L. Doncic,J. Green
Lineups,-202681-203501-203939-1627884-1629029-,K. Irving - T. Hardaway Jr. - D. Powell - D. Jones Jr. - L. Doncic,1610612742,DAL,7,5,2,0.714,23.0,120.3,117.3,99.6,94.1,20.7,23.2,0.6,2.0,16.2,0.357,0.739,0.529,0.115,0.51,0.568,105.3,109.6,91.33,52,0.569,780,511,12377,5304,929,5701,5679,4812,7029,2425,7898,4345,7170,5701,8680,7083,7330,6083,5891,2023-24,K. Irving,T. Hardaway Jr.,D. Powell,D. Jones Jr.,L. Doncic
Lineups,-202681-203501-1629023-1629029-1629655-,K. Irving - T. Hardaway Jr. - P. Washington - L. Doncic - D. Gafford,1610612742,DAL,9,6,3,0.667,23.0,110.9,108.9,102.0,97.9,8.9,11.0,0.5,10.0,16.9,0.16,0.72,0.44,0.022,0.489,0.519,93.9,96.78,80.65,45,0.526,486,376,14293,5383,895,6814,5876,5867,8026,17,7033,8481,7388,9488,6436,8971,8480,11920,6715,2023-24,K. Irving,T. Hardaway Jr.,P. Washington,L. Doncic,D. Gafford
Lineups,-203501-1627884-1629029-1630182-1641726-,T. Hardaway Jr. - D. Jones Jr. - L. Doncic - J. Green - D. Lively II,1610612742,DAL,9,5,4,0.556,23.0,86.1,81.4,112.8,108.9,-26.7,-27.6,0.778,1.08,17.3,0.286,0.629,0.476,0.22,0.488,0.493,113.7,119.05,99.21,59,0.369,486,511,15028,6234,887,10538,8332,10502,4195,4824,6918,5940,9368,8650,12534,8972,9978,3625,9702,2023-24,T. Hardaway Jr.,D. Jones Jr.,L. Doncic,J. Green,D. Lively II
Lineups,-203501-1627884-1628467-1629029-1630182-,T. Hardaway Jr. - D. Jones Jr. - M. Kleber - L. Doncic - J. Green,1610612742,DAL,5,1,4,0.2,23.0,96.5,88.2,135.8,139.2,-39.3,-51.0,0.438,0.7,11.3,0.19,0.727,0.465,0.196,0.527,0.568,105.0,108.32,90.27,51,0.298,1238,3240,15028,8908,925,9899,11985,12184,9963,6770,9942,8068,7269,8894,11690,6907,7332,6515,10709,2023-24,T. Hardaway Jr.,D. Jones Jr.,M. Kleber,L. Doncic,J. Green
Lineups,-203501-1628467-1629029-1629684-1630182-,T. Hardaway Jr. - M. Kleber - L. Doncic - G. Williams - J. Green,1610612742,DAL,9,4,5,0.444,23.0,100.9,95.9,128.2,122.2,-27.3,-26.3,0.429,0.67,9.8,0.24,0.929,0.487,0.184,0.514,0.565,104.1,109.28,91.07,49,0.272,486,709,15354,7891,924,9307,10089,10429,9976,6774,10537,7215,4506,8450,11505,7060,7375,6196,11033,2023-24,T. Hardaway Jr.,M. Kleber,L. Doncic,G. Williams,J. Green
Lineups,-203501-203552-1627884-1629029-1641726-,T. Hardaway Jr. - S. Curry - D. Jones Jr. - L. Doncic - D. Lively II,1610612742,DAL,6,5,1,0.833,22.0,109.1,109.4,104.5,102.1,4.6,7.4,0.579,0.92,15.3,0.32,0.76,0.54,0.226,0.547,0.59,107.0,108.05,90.04,53,0.55,968,511,4804,4878,934,6733,7774,6185,7538,6600,8293,5616,6308,5461,12728,6519,6698,6604,6240,2023-24,T. Hardaway Jr.,S. Curry,D. Jones Jr.,L. Doncic,D. Lively II
Lineups,-202681-1627884-1628467-1629023-1629029-,K. Irving - D. Jones Jr. - M. Kleber - P. Washington - L. Doncic,1610612742,DAL,5,4,1,0.8,21.0,109.6,109.8,57.2,55.8,52.5,53.9,0.571,1.33,14.5,0.3,0.733,0.56,0.146,0.47,0.562,95.6,96.73,80.61,41,0.978,1238,709,4804,4934,1031,6709,2763,2693,7567,4465,8494,5780,7213,4986,10230,9144,7512,11934,2078,2023-24,K. Irving,D. Jones Jr.,M. Kleber,P. Washington,L. Doncic
Lineups,-202681-203501-1627884-1629029-1641726-,K. Irving - T. Hardaway Jr. - D. Jones Jr. - L. Doncic - D. Lively II,1610612742,DAL,6,4,2,0.667,20.0,124.3,115.6,133.2,135.4,-8.9,-19.9,0.7,2.33,21.5,0.333,0.583,0.476,0.133,0.581,0.621,110.5,113.42,94.52,45,0.429,968,709,12377,5383,1117,5965,11730,9863,5245,2167,4353,4469,9925,8650,9451,5772,5815,4852,8680,2023-24,K. Irving,T. Hardaway Jr.,D. Jones Jr.,L. Doncic,D. Lively II
Lineups,-202681-203501-1627884-1628467-1629029-,K. Irving - T. Hardaway Jr. - D. Jones Jr. - M. Kleber - L. Doncic,1610612742,DAL,9,6,3,0.667,19.0,116.8,114.0,122.0,120.5,-5.2,-6.6,0.579,5.5,19.3,0.15,0.923,0.455,0.047,0.538,0.57,104.2,106.19,88.49,43,0.494,486,376,14293,5383,1201,6191,9975,8768,7538,284,5962,8532,4515,9074,6585,6676,7213,7431,7529,2023-24,K. Irving,T. Hardaway Jr.,D. Jones Jr.,M. Kleber,L. Doncic
Lineups,-203501-203957-1629023-1629029-1641726-,T. Hardaway Jr. - D. Exum - P. Washington - L. Doncic - D. Lively II,1610612742,DAL,7,7,0,1.0,19.0,95.8,89.7,117.7,122.5,-21.8,-32.8,0.846,5.5,20.4,0.174,0.857,0.5,0.051,0.471,0.466,100.5,101.57,84.64,39,0.354,780,280,1,1,1187,9768,10178,10790,3647,284,4836,8190,4858,6096,6642,9116,10331,9785,9931,2023-24,T. Hardaway Jr.,D. Exum,P. Washington,L. Doncic,D. Lively II
Lineups,-203957-1627884-1629029-1629684-1641726-,D. Exum - D. Jones Jr. - L. Doncic - G. Williams - D. Lively II,1610612742,DAL,4,2,2,0.5,18.0,133.9,137.5,93.2,95.1,40.7,42.4,0.381,2.67,16.3,0.067,0.667,0.417,0.075,0.667,0.704,110.4,107.8,89.83,40,0.628,1678,1678,12377,6304,1248,3292,5749,3420,10321,1800,7878,9069,8004,10028,7133,3740,3859,6737,4884,2023-24,D. Exum,D. Jones Jr.,L. Doncic,G. Williams,D. Lively II
Lineups,-203939-203957-1627884-1629029-1629684-,D. Powell - D. Exum - D. Jones Jr. - L. Doncic - G. Williams,1610612742,DAL,3,1,2,0.333,18.0,91.0,94.9,114.4,117.1,-23.4,-22.2,0.467,0.88,13.5,0.273,0.789,0.512,0.205,0.486,0.491,108.0,104.63,87.19,39,0.286,2387,3240,12377,8127,1220,9367,9513,10075,9851,6608,9170,6213,5963,6010,12366,8991,9988,8214,10814,2023-24,D. Powell,D. Exum,D. Jones Jr.,L. Doncic,G. Williams
